"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PRDM4",792.445987331407,0.0681674610625384,0.117142296224486,0.581920136958095,0.560620476012566,0.831013440982603
"PRDM5",351.493789209377,-0.0905372009356596,0.134650279482432,-0.672387768400229,0.501336867616001,0.796088691131556
"PRDM6",89.1146335599445,0.0202014947852176,0.207423484431424,0.097392514837906,0.92241468876559,0.974379563159387
"PRDM7",0,NA,NA,NA,NA,NA
"PRDM8",43.5051757940994,0.163123953739756,0.312765307167948,0.521553861637737,0.601980994662189,0.85292097862523
"PRDM9",0,NA,NA,NA,NA,NA
"PRDX1",8265.90337236325,-0.156622438342253,0.146873679640939,-1.06637512401913,0.286254102162208,0.643883590205158
"PRDX2",1824.90737901293,-0.0982030678622614,0.211867956799267,-0.463510713681461,0.642998337212932,0.874357035236472
"PRDX3",2138.88020863065,-0.179568674995999,0.104896155770088,-1.71187088485472,0.0869204652761576,0.364937100102411
"PRDX4",2172.98959853325,-0.186651306908757,0.184210049901291,-1.013252572315,0.310939535053837,0.662530358989872
"PRDX5",2930.28621344187,6.12897460629958e-05,0.230753537656383,0.000265606961806422,0.999788076308425,0.999910269834472
"PRDX6",4456.78947584451,-0.125951535507142,0.130463148100983,-0.965418490512361,0.334335243750654,0.681873009292842
"PREB",795.425179763209,-0.220840693423173,0.198647161359888,-1.11172337883589,0.266257104637032,0.627382448763112
"PRELID1",1542.55624685068,-0.35920161286058,0.242196387890729,-1.48310061924887,0.13804767952525,0.462715952182256
"PRELID2",34.6793707691588,-0.46780164249536,0.327839371502471,-1.42692331415672,0.153601999897149,0.487366501378484
"PRELID3A",67.4698383951628,-0.0908481877683966,0.229057921485848,-0.396616660009331,0.691650165201103,0.895708424670341
"PRELID3B",720.012403713558,-0.163588508098064,0.104827316650626,-1.56055228088382,0.118629425371238,0.429618933944736
"PRELP",695.287158468321,0.0111113439146813,0.197103060085308,0.0563732694452952,0.955044450975253,0.984369747187319
"PREP",1113.95244637099,-0.137029283609331,0.119007373643434,-1.15143523812142,0.249553223883154,0.610869839733961
"PREPL",2060.0903815087,-0.0085943175201977,0.0958926472015691,-0.0896243640258695,0.928585722625142,0.977111282962632
"PREX1",85.5218384577142,0.351658996815424,0.263332258103941,1.33541936467434,0.181739130345608,0.528503881728255
"PREX2",62.6280952278369,0.090866644425206,0.25180615404295,0.360859506276034,0.718204476050561,0.905114152323594
"PRF1",0,NA,NA,NA,NA,NA
"PRG1",0,NA,NA,NA,NA,NA
"PRG2",1.5317354576869,0.444254163919045,1.49599185756251,0.29696295582978,0.766494790996965,NA
"PRG3",0,NA,NA,NA,NA,NA
"PRG4",119.604376013795,0.694524780638358,0.188493719804382,3.68460435371075,0.000229058167337261,0.00482875372826835
"PRH1",6.16562195772276,-0.300135980344784,0.754885081072588,-0.397591617413253,0.690931240555874,NA
"PRH1-PRR4",0,NA,NA,NA,NA,NA
"PRH1-TAS2R14",7.37096430774198,-0.718868414318055,0.714436895025122,-1.00620281416566,0.314318018728138,NA
"PRH2",0.64813230933674,-1.3288022821926,2.21551919629847,-0.599770150677399,0.548659428960477,NA
"PRICKLE1",112.155181644327,0.504984278754545,0.194685250699412,2.59384969811722,0.00949079671290328,0.0894151126805323
"PRICKLE2",627.023525186279,0.293024225766899,0.151470448138596,1.93453065840792,0.0530479163368011,0.277873239408887
"PRICKLE2-AS1",2.31004153581327,0.136604846337695,1.31312987048602,0.104029958809127,0.917145573859201,NA
"PRICKLE2-AS2",0,NA,NA,NA,NA,NA
"PRICKLE2-AS3",0.162444167472278,-0.808958467639697,4.0804728567969,-0.198251157654977,0.842848563693048,NA
"PRICKLE3",232.021340219875,0.131852648923778,0.161057573306162,0.818667798211097,0.412975973805954,0.740367550123017
"PRICKLE4",115.401334065097,0.155885779378335,0.301925574400557,0.516305316923983,0.605641183313375,0.854326332708723
"PRIM1",103.340237217512,-0.792620138812642,0.216649412617283,-3.65853813881706,0.000253657997354399,0.00527900381714555
"PRIM2",274.195375426256,-0.50570507685264,0.136751333187576,-3.6979901041183,0.000217313358914289,0.00462607588224732
"PRIMA1",0.52318570667752,1.07785308481004,2.62235248542856,0.411025249580012,0.681054020233919,NA
"PRIMPOL",255.127600993115,-0.208121862474646,0.162119596955968,-1.28375511895192,0.199227651787199,0.554797759755945
"PRKAA1",1877.56673749549,-0.202270950289276,0.103304498746358,-1.95800718017042,0.0502291701732314,0.269294497537802
"PRKAA2",159.194697128482,0.00041678758378595,0.204801742388789,0.00203507831000155,0.998376243557235,0.999296688772561
"PRKAB1",325.609679807328,-0.0496804960250063,0.166330975203164,-0.298684571315261,0.765180730284244,0.921243374377889
"PRKAB2",1024.69095160974,0.252757225959469,0.111227545344971,2.27243373191007,0.0230603262777039,0.163990136870047
"PRKACA",1877.85375047398,-0.0745971841194966,0.119616261763086,-0.623637480556324,0.532865690090163,0.816009667513484
"PRKACB",717.571609562902,-0.0253154695670961,0.107295669884506,-0.235941204284812,0.813478294296451,0.939621882976697
"PRKACG",0,NA,NA,NA,NA,NA
"PRKAG1",1553.47149518858,-0.15174682694051,0.119159670411135,-1.27347471184622,0.202849640535663,0.558622203936878
"PRKAG2",236.296354916979,-0.186815264272341,0.155367446274775,-1.20240931257858,0.229204982884818,0.586563054179041
"PRKAG2-AS1",1.12711173871132,0.556427477743437,1.85027189027804,0.300727412369553,0.763622363778467,NA
"PRKAG3",0,NA,NA,NA,NA,NA
"PRKAR1A",8057.4946652009,-0.128097205225322,0.0865134905329773,-1.48066162209112,0.138696765609173,0.464151415966172
"PRKAR1B",239.061540689807,-0.00657216149556929,0.14835830783297,-0.0442992481618799,0.964665870967787,0.987457063936773
"PRKAR2A",1290.23066589827,-0.10319379969151,0.102493060926615,-1.00683693860403,0.314013140413985,0.665826718687701
"PRKAR2A-AS1",33.92298245202,0.199806278995539,0.329434614555687,0.606512704395138,0.544174348683129,0.822494648203277
"PRKAR2B",82.4444873490792,-0.239908771610856,0.229910706564605,-1.04348673098198,0.296722923128351,0.650921195111692
"PRKCA",3569.51435843251,0.128356235598083,0.0922291714193643,1.39170973372893,0.164010313562195,0.503594661804174
"PRKCA-AS1",0,NA,NA,NA,NA,NA
"PRKCB",0.351027998910779,2.01263180192458,3.32715666864918,0.604910439261554,0.545238506455333,NA
"PRKCD",331.191740676249,0.0394626390521168,0.130900751417626,0.301469919956495,0.763056184082525,0.920011764015595
"PRKCE",341.923757528115,0.3312954804059,0.139347353987705,2.3774795209612,0.0174314108853713,0.134695386129666
"PRKCG",1.17681991114173,1.47386276075765,1.7172229920774,0.858282685217632,0.390736388009088,NA
"PRKCH",136.701694516758,-0.378775618226433,0.207309688166706,-1.82710041955128,0.0676846721942741,0.317878842590845
"PRKCI",1129.20132683578,-0.101175089060796,0.105724042855478,-0.956973327241182,0.338580717932425,0.685158383412184
"PRKCQ",5.79367900542379,0.428389232036487,0.821013005528759,0.521781298410237,0.601822612257698,NA
"PRKCQ-AS1",19.0111711065181,-0.0830725570078611,0.436962781909461,-0.190113575908792,0.849220132052378,0.951022229769085
"PRKCSH",6108.37158425213,0.0909578347610565,0.124642136641222,0.72975188978728,0.465541856898733,0.775638789837871
"PRKCZ",15.7740573390775,-0.155484925833941,0.529466498343817,-0.293663388184713,0.769015133337582,NA
"PRKCZ-AS1",7.18253327328497,0.343292472265578,0.750292677343194,0.457544745713347,0.647279548159208,NA
"PRKD1",706.032284763346,0.117405782615585,0.118947916352936,0.987035218567631,0.323625373617585,0.674266970652471
"PRKD2",468.442543644445,0.105213547111013,0.146730431405263,0.717053348125297,0.473341179836604,0.780386610529905
"PRKD3",1404.24734742315,0.117126675204056,0.108239601116186,1.08210556946095,0.279205621333297,0.637477747463616
"PRKDC",8773.46249238547,-0.0599711682323487,0.141376899954058,-0.424193544007805,0.67142466874131,0.885799738977444
"PRKG1",36.9666601889327,0.705888079767496,0.333131636583681,2.11894639310302,0.0340949975880558,0.212429575061504
"PRKG1-AS1",2.43594494648147,-0.865557617152578,1.18610810304752,-0.729745977561964,0.465545471437247,NA
"PRKG2",181.353032681717,-0.102857497556174,0.181079275248308,-0.568024680986427,0.570018209149237,0.835248816645626
"PRKN",54.1340281945494,0.709011072507396,0.275951299764952,2.56933405681116,0.0101894179955769,0.0937581897231774
"PRKRA",616.967442658574,-0.0180871089741778,0.125923076619113,-0.143636174240619,0.885787773924413,0.963403150185252
"PRKRIP1",11.4819673876043,-0.695715946792033,0.535719243157887,-1.29865774970303,0.194061409720531,NA
"PRKX",315.284919087858,0.0618737596476428,0.127155369295204,0.486599661426774,0.626542063542084,0.863967569482345
"PRKX-AS1",0,NA,NA,NA,NA,NA
"PRKXP1",24.9228965255964,0.0173561925592596,0.406133601169493,0.0427351800227343,0.965912635573071,0.988058245622328
"PRKY",198.617383508072,0.363740776169989,0.290888770716491,1.25044626258365,0.211136573893446,0.567908475678299
"PRL",0.513218286142205,-0.781548307493915,2.63641584548007,-0.296443487408793,0.766891418776408,NA
"PRLH",0,NA,NA,NA,NA,NA
"PRLHR",0,NA,NA,NA,NA,NA
"PRLR",1.00088423051053,3.53594634297962,2.41020770006406,1.46707121667798,0.142356683149571,NA
"PRM1",0,NA,NA,NA,NA,NA
"PRM2",0,NA,NA,NA,NA,NA
"PRM3",0,NA,NA,NA,NA,NA
"PRMT1",1753.89347949415,-0.256337874677211,0.191577330775411,-1.33803865853899,0.180883835130499,0.527429410044794
"PRMT2",2191.73866477753,0.0959650920815385,0.0830192836518798,1.15593736611778,0.247706777241038,0.608768289929267
"PRMT3",341.044160613777,-0.153241765712625,0.125818136591972,-1.21796244852671,0.22323824306894,0.580392702195598
"PRMT5",1352.4610919404,-0.2146598033469,0.121354499359949,-1.76886563315794,0.0769163005788584,0.340631709542689
"PRMT5-AS1",2.26532202449716,-0.689409669302769,1.30190246584179,-0.52954018245676,0.596430777428819,NA
"PRMT6",400.820968426967,-0.153050098187151,0.129325566486557,-1.18344811737639,0.23663159705979,0.594947919070664
"PRMT7",383.080065936527,-0.033338544173848,0.125704846021647,-0.265212879447042,0.790845473698764,0.930989722474405
"PRMT8",0,NA,NA,NA,NA,NA
"PRMT9",279.259947867234,0.0387342214705579,0.143648273575604,0.269646272150787,0.787432398385547,0.929442209506344
"PRNCR1",0.31103336677484,0.152826264121553,3.50884272952673,0.043554606433491,0.965259436151907,NA
"PRND",1.80448877016992,-1.25580199015286,1.49101256470955,-0.842247758252451,0.399649286391166,NA
"PRNP",16022.5410140543,-0.129094658068076,0.110058739148535,-1.17296144828491,0.240811265868349,0.599469411230212
"PRNT",0,NA,NA,NA,NA,NA
"PRO1804",2.01199579260307,0.643414899195044,1.26135818681184,0.510096898662319,0.609983577843601,NA
"PROB1",33.1036662207943,0.0707956456411218,0.329747604231427,0.214696467033117,0.830003977252531,0.944074351231781
"PROC",0.185832883874768,1.11459488400279,4.0804728567969,0.27315336313197,0.784735327961881,NA
"PROCA1",34.0890805670612,-0.0756708412265794,0.317533691620415,-0.238308070052099,0.81164216263777,0.939176243922072
"PROCR",332.879591237868,-0.0328120734995392,0.249183164691336,-0.131678532697759,0.895238566068186,0.965634529620402
"PRODH",0.681164348741949,1.61469588361486,2.40703395286637,0.670823891658041,0.502332725444183,NA
"PRODH2",0,NA,NA,NA,NA,NA
"PROK1",0.165195115036011,1.11459488400279,4.0804728567969,0.27315336313197,0.784735327961881,NA
"PROK2",0,NA,NA,NA,NA,NA
"PROKR1",0,NA,NA,NA,NA,NA
"PROKR2",0,NA,NA,NA,NA,NA
"PROM1",0.351027998910779,2.01263180192458,3.32715666864918,0.604910439261554,0.545238506455333,NA
"PROM2",17.2567183083892,0.53402076363091,0.615823706717278,0.867164998368725,0.385851611147187,0.720182634674149
"PROP1",0,NA,NA,NA,NA,NA
"PRORSD1P",19.8244188912353,0.474481753265943,0.408222580824283,1.16231138490151,0.245109003738619,0.605820546519964
"PRORY",0,NA,NA,NA,NA,NA
"PROS1",411.006203772013,0.0958137363283895,0.131637591703391,0.727859991120766,0.466699296630788,0.77633011852408
"PROSER1",898.715585055379,0.0371250559076993,0.097394458661983,0.381182424726497,0.703067889467896,0.900608733229427
"PROSER2",40.0922578025779,0.289843920757362,0.302325783976192,0.95871386471022,0.337702911860424,0.684861771381391
"PROSER2-AS1",6.28453106293837,-0.0271855319961078,0.762381949592984,-0.035658677399985,0.971554520238541,NA
"PROSER3",235.859431434622,0.0106884391582811,0.271062831580583,0.0394315926530988,0.968546292194245,0.988346604112683
"PROX1",8.83048485184244,1.06558426249649,0.809470970371732,1.31639589497217,0.188041199521993,NA
"PROX1-AS1",0,NA,NA,NA,NA,NA
"PROX2",1.84448340230586,-0.648731426898993,1.47867562389315,-0.438724637382588,0.660861072875526,NA
"PROZ",0.162444167472278,-0.808958467639697,4.0804728567969,-0.198251157654977,0.842848563693048,NA
"PRPF18",414.289740994332,-0.115294624478326,0.12136801114367,-0.949958917443616,0.342133127815343,0.687544219389811
"PRPF19",1851.07911211726,-0.198183169936868,0.163935792682692,-1.20890725993233,0.22669847669034,0.584138194815725
"PRPF3",1014.8592851771,-0.0589347817281653,0.115995393002167,-0.508078641770404,0.611398193052319,0.856944126851599
"PRPF31",1205.143765875,-0.149249895098712,0.112420255777688,-1.32760679173204,0.18430803968162,0.532055205178849
"PRPF38A",666.657550502586,-0.296564007800259,0.106373577764124,-2.78794804155095,0.00530430503722381,0.058662551803864
"PRPF38B",1544.82479108333,-0.0794096720771553,0.103747084602808,-0.765415938010908,0.444023905321823,0.761350807914281
"PRPF39",860.811205876962,0.041101493080564,0.128196521891385,0.320613168549045,0.748503556985972,0.915405776861284
"PRPF4",810.23897273506,-0.246463437206368,0.118658988253782,-2.07707347613014,0.0377947781945518,0.227222136741403
"PRPF40A",2524.10308092798,-0.226119351638254,0.0844630879499782,-2.67713810998918,0.00742540198260392,0.0757618892411193
"PRPF40B",330.155512063991,0.0863002752223176,0.192789113110265,0.447640812440267,0.654412443739709,0.878721441822248
"PRPF4B",2292.50152357564,-0.0934897362523438,0.115872721617167,-0.806831279593356,0.419763695249275,0.745769526261113
"PRPF6",1611.18379343991,-0.00716505479652606,0.15373562610177,-0.0466063395857441,0.962826979264263,0.987333433253374
"PRPF8",8507.60537599157,-0.0276474461796286,0.0889959669921502,-0.310659540134748,0.75605945857905,0.917151089668514
"PRPH",2.34780835609192,0.156996447805136,1.25990500844492,0.124609749745271,0.900832509383903,NA
"PRPH2",68.4182481356068,0.229621269541602,0.250209696364733,0.917715311907341,0.358767929223688,0.699390779878229
"PRPS1",701.745441834434,-0.280054475684569,0.141555949648449,-1.97840130619784,0.0478834525043633,0.260578788315307
"PRPS1L1",0,NA,NA,NA,NA,NA
"PRPS2",392.741655215514,-0.209837436956715,0.120659242996057,-1.73909127677497,0.0820187088090985,0.354241040602883
"PRPSAP1",459.954476426116,-0.174069574789171,0.117637206833622,-1.47971529989966,0.138949240763651,0.464638272245596
"PRPSAP2",295.376620348777,-0.16759076735004,0.140681167085547,-1.19128075791502,0.233543385229222,0.592239991055504
"PRR11",776.399253918619,-0.694980984569508,0.103803308342256,-6.69517181743421,2.15418375344512e-11,2.98560701488117e-09
"PRR12",805.774070698203,0.206434331110316,0.196678321684032,1.04960388792598,0.293900268808419,0.648383236317763
"PRR13",1138.16199682966,-0.126869903105004,0.126496160852995,-1.00295457387393,0.315882779383079,0.667424063884146
"PRR14",489.848735104186,0.1438028565095,0.121537516820516,1.18319725687554,0.236730979890414,0.595047502607044
"PRR14L",992.536524162001,-0.0559883478466391,0.189873768659378,-0.294871420322829,0.768092105012815,0.922260750405034
"PRR15",33.9986568832791,-0.320103638060972,0.343342356439127,-0.932316191281587,0.351173142512965,0.693825250327404
"PRR15L",0,NA,NA,NA,NA,NA
"PRR16",336.510513438754,0.0386208214530847,0.154665331608284,0.249705742401914,0.802814917063847,0.935349019809318
"PRR18",0,NA,NA,NA,NA,NA
"PRR19",5.37991574367571,-0.637203126632167,0.818889008500037,-0.778131248579506,0.436491642474644,NA
"PRR20A",0,NA,NA,NA,NA,NA
"PRR20B",0,NA,NA,NA,NA,NA
"PRR20C",0,NA,NA,NA,NA,NA
"PRR20D",0,NA,NA,NA,NA,NA
"PRR20E",0,NA,NA,NA,NA,NA
"PRR20G",0,NA,NA,NA,NA,NA
"PRR22",23.537413532263,0.39750975271984,0.427686809966941,0.929441225345636,0.352660471436461,0.695287624375638
"PRR23A",0,NA,NA,NA,NA,NA
"PRR23B",0,NA,NA,NA,NA,NA
"PRR23C",0,NA,NA,NA,NA,NA
"PRR23D1",0,NA,NA,NA,NA,NA
"PRR23D2",0,NA,NA,NA,NA,NA
"PRR25",0.861749217730103,0.73152133178395,2.25887066519072,0.323843831812383,0.746056269860555,NA
"PRR26",0,NA,NA,NA,NA,NA
"PRR27",0,NA,NA,NA,NA,NA
"PRR29",0.14583825173883,-0.808958467639697,4.0804728567969,-0.198251157654977,0.842848563693048,NA
"PRR29-AS1",0,NA,NA,NA,NA,NA
"PRR3",232.532511796886,-0.0251424201052879,0.142551560866075,-0.176374218230474,0.859999958011569,0.954287805045416
"PRR30",0,NA,NA,NA,NA,NA
"PRR31",0,NA,NA,NA,NA,NA
"PRR32",0,NA,NA,NA,NA,NA
"PRR34",4.73789879383066,-0.770275977095382,0.822500241055177,-0.93650547276096,0.349012996133503,NA
"PRR34-AS1",84.037692496561,-0.55114822189313,0.240042838162579,-2.29604109879688,0.0216735315710213,0.157378426562535
"PRR35",0.164941234795159,-0.808958467639697,4.0804728567969,-0.198251157654977,0.842848563693048,NA
"PRR36",1.66933021115343,1.29467982570553,1.72950466558741,0.748584176421291,0.454107872317895,NA
"PRR4",1.17432284381884,1.4784032177648,1.71802122836009,0.860526746328962,0.389498746474559,NA
"PRR5",27.2277681630184,0.373555591379029,0.404075246965608,0.924470365814869,0.355241473571456,0.697421024365421
"PRR5-ARHGAP8",0,NA,NA,NA,NA,NA
"PRR5L",363.542331955109,-0.393205271116582,0.135677056692161,-2.8980970010923,0.00375434454151662,0.0459263856214822
"PRR7",73.8980047794497,0.221202450531,0.249878889045885,0.885238650514333,0.376027930509215,0.713421191541525
"PRR7-AS1",9.9015777830203,-0.344245638708471,0.597290121770711,-0.576345775965505,0.564381487699392,NA
"PRR9",0,NA,NA,NA,NA,NA
"PRRC1",2798.88225390975,-0.114187656054486,0.0853861000641484,-1.33730965542049,0.181121580589055,0.52776827374507
"PRRC2A",6288.60493850704,0.0427748294290319,0.107639294452619,0.397390466432875,0.691079544649728,0.895708424670341
"PRRC2B",6187.06285539481,0.206740197849368,0.116634913688571,1.77254126840088,0.0763047511732086,0.339429686872516
"PRRC2C",6144.98027091604,0.0328885819707384,0.119367643170891,0.275523425754951,0.782914130862858,0.928519836549998
"PRRG1",600.380477296905,-0.00377749018706285,0.110509719216067,-0.0341824249836085,0.972731681182281,0.99013581861417
"PRRG2",3.07260978020143,-0.281348247154757,1.16091094864136,-0.242351273785492,0.808507986918733,NA
"PRRG3",0,NA,NA,NA,NA,NA
"PRRG4",0.690877889036412,1.63425737316819,2.18545693993586,0.74778749620029,0.454588345292642,NA
"PRRT1",65.2678715588245,0.488529318116257,0.291715875277812,1.67467511890127,0.0939979917546363,0.379849543442809
"PRRT2",146.586384412916,0.384280462684078,0.217850789251142,1.76396176486225,0.077738416751671,0.342269717283126
"PRRT3",177.547884209187,0.277350867795111,0.175908043018774,1.57668099215628,0.114868946177494,0.422147427588264
"PRRT3-AS1",25.3890800029231,0.679783656587476,0.377389059203604,1.80128077380412,0.0716586366279307,0.328837167308447
"PRRT4",2.97101716324374,-0.527826337964883,1.07853529348094,-0.489391808645722,0.624564334192439,NA
"PRRX1",14515.2081586348,-0.0493040088791329,0.076528686812127,-0.644255258164446,0.51940992361746,0.807021166951493
"PRRX2",417.137010373447,-0.666428054079692,0.188084577357543,-3.54323604541393,0.000395248755976231,0.00761730886517505
"PRRX2-AS1",0.162444167472278,-0.808958467639697,4.0804728567969,-0.198251157654977,0.842848563693048,NA
"PRSS1",0,NA,NA,NA,NA,NA
"PRSS12",1666.24436816245,0.0211979983384485,0.0960129424993607,0.22078271727366,0.825261621150552,0.943694233331817
"PRSS16",3.16173460699432,0.00993645330509455,1.14824486219087,0.00865360136350679,0.993095511250385,NA
"PRSS21",0,NA,NA,NA,NA,NA
"PRSS22",0,NA,NA,NA,NA,NA
"PRSS23",4535.62546320515,-0.216124141079668,0.0979176217118705,-2.20720374230114,0.0272998284475444,0.184472077289734
"PRSS27",10.2636942400033,0.971036792793135,0.571600441554937,1.69880343365656,0.0893562264562964,NA
"PRSS3",2.39408350194667,0.559715664023989,1.32895871924402,0.4211685855392,0.673631981997917,NA
"PRSS30P",8.03341668594534,-0.477037508593548,0.775968725014303,-0.614763834179986,0.538710696549888,NA
"PRSS33",0,NA,NA,NA,NA,NA
"PRSS35",21.7862139460352,-0.12239655937324,0.4247375330836,-0.288169869247578,0.773216711788105,0.924266423895743
"PRSS36",2.18543987944286,0.38004599390203,1.23582600027185,0.307523869718252,0.75844465728556,NA
"PRSS37",0,NA,NA,NA,NA,NA
"PRSS38",0,NA,NA,NA,NA,NA
"PRSS3P2",0,NA,NA,NA,NA,NA
"PRSS40A",0,NA,NA,NA,NA,NA
"PRSS40B",0,NA,NA,NA,NA,NA
"PRSS41",0,NA,NA,NA,NA,NA
"PRSS42",0.657521752098606,-1.3720516432673,2.43729431317742,-0.56294048521313,0.573475410830277,NA
"PRSS45",0,NA,NA,NA,NA,NA
"PRSS46P",0.33013634983117,0.152826710940733,3.44000382898519,0.0444263200095965,0.964564582022694,NA
"PRSS47",0,NA,NA,NA,NA,NA
"PRSS48",0,NA,NA,NA,NA,NA
"PRSS50",0,NA,NA,NA,NA,NA
"PRSS53",180.510153069911,0.258244126569842,0.301689384741927,0.855993414520537,0.392001422092357,0.725543551434167
"PRSS54",0.185832883874768,1.11459488400279,4.0804728567969,0.27315336313197,0.784735327961881,NA
"PRSS55",0,NA,NA,NA,NA,NA
"PRSS56",0,NA,NA,NA,NA,NA
"PRSS57",0,NA,NA,NA,NA,NA
"PRSS58",0,NA,NA,NA,NA,NA
"PRSS8",0,NA,NA,NA,NA,NA
"PRTFDC1",257.832645904477,-0.0640700286183417,0.147857135041769,-0.433323887956047,0.664779486212507,0.882977094450893
"PRTG",194.463047197264,0.380931814215868,0.196687879692429,1.93673252674008,0.0527780475430109,0.277031588795466
"PRTN3",0,NA,NA,NA,NA,NA
"PRUNE1",260.738527883868,0.0790583434243428,0.135902309315807,0.581729212861489,0.560749091163499,0.831013440982603
"PRUNE2",5895.01549382636,0.0552578973783515,0.130576956562234,0.423182610723625,0.672162033022577,0.885969948018832
"PRX",83.9055911227243,0.304518858510285,0.218522307046894,1.39353671771796,0.163457549728531,0.502364934622153
"PRXL2A",27.7543388574332,0.275436705851423,0.354325896183492,0.777354150002021,0.436949855407941,0.756246201754802
"PRXL2B",3.65097082373585,-0.141694440680165,0.96152962592698,-0.147363572436535,0.882845056554939,NA
"PRXL2C",166.896915275404,-0.0169012669787579,0.174688076774446,-0.0967511194286059,0.922924042783573,0.974617364787581
"PRY",0,NA,NA,NA,NA,NA
"PRY2",0,NA,NA,NA,NA,NA
"PSAP",17859.6083941792,0.255297788994097,0.132846197592447,1.92175458252343,0.054636645612393,0.282672502424346
"PSAPL1",0,NA,NA,NA,NA,NA
"PSAT1",5414.66345762179,0.122394145605851,0.0939177307676059,1.30320595062831,0.192504459130111,0.544863560965867
"PSCA",5.51054913963076,-0.0825152214020177,0.824428905252221,-0.100087734523056,0.920274672866721,NA
"PSD",51.7104130288216,0.0720267351695387,0.281377012777243,0.255979457805105,0.797966699283515,0.93437984525127
"PSD2",2.92119941604339,-0.500765961674077,1.07400511375723,-0.466260314089408,0.641029181803129,NA
"PSD2-AS1",0,NA,NA,NA,NA,NA
"PSD3",3685.42477140458,0.0514288228052894,0.118536658679665,0.433864286189064,0.664386995428145,0.882977094450893
"PSD4",35.1551766489411,0.308561726557701,0.310209658309886,0.994687683932333,0.319888186350009,0.670865738228056
"PSEN1",1383.09325624674,0.0746491353674212,0.104528111352604,0.714153679823099,0.475132155677315,0.781371083585466
"PSEN2",175.067194326036,-0.0288799873172894,0.175218486967497,-0.164822718293684,0.869083521986063,0.957707646912384
"PSENEN",491.252588709146,0.0469546730673338,0.202489751885869,0.231886664041148,0.816626042800318,0.940940191633167
"PSG1",0.324888334944555,-1.74385002454238,4.03445074980646,-0.432239760177029,0.665567164393204,NA
"PSG10P",0,NA,NA,NA,NA,NA
"PSG11",0,NA,NA,NA,NA,NA
"PSG2",0,NA,NA,NA,NA,NA
"PSG3",0.14583825173883,-0.808958467639697,4.0804728567969,-0.198251157654977,0.842848563693048,NA
"PSG4",251.265880277331,-0.698921296822161,0.143828447643068,-4.8594093051511,1.17736501357384e-06,5.36318580309091e-05
"PSG5",28.2908058594577,-0.760841622796262,0.382787670209195,-1.98763356818797,0.0468522309536226,0.258530650090553
"PSG6",0,NA,NA,NA,NA,NA
"PSG7",0,NA,NA,NA,NA,NA
"PSG8",0,NA,NA,NA,NA,NA
"PSG8-AS1",0,NA,NA,NA,NA,NA
"PSG9",0.164941234795159,-0.808958467639697,4.0804728567969,-0.198251157654977,0.842848563693048,NA
"PSIP1",1819.01606126773,-0.233576602160279,0.0901617980612055,-2.59063824350217,0.00957981358872755,0.0898467642928875
"PSKH1",610.930440485735,0.179601002409647,0.169180834823967,1.06159189128321,0.288420996460513,0.64506211112802
"PSKH2",0,NA,NA,NA,NA,NA
"PSMA1",2287.95009272504,-0.155040639882762,0.109147577381337,-1.42046799024302,0.155471481133461,0.489838562565111
"PSMA2",1195.48194517031,-0.304943759076676,0.113908065515883,-2.67710418657013,0.00742615386559022,0.0757618892411193
"PSMA3",1173.55040665192,-0.303374923408736,0.105733666794775,-2.86923675878541,0.00411463675195077,0.0492242748809447
"PSMA3-AS1",840.237260476827,0.266190063093669,0.23899845404339,1.1137731587391,0.265376514726032,0.62678122441094
"PSMA4",1962.44704231093,-0.313765117639278,0.117300013105234,-2.67489413967744,0.00747528501068588,0.0759804709344731
"PSMA5",1056.76021362151,-0.299374018375242,0.145708402604131,-2.05461053051689,0.0399166377316146,0.236057174928495
"PSMA6",1432.3872567108,-0.158925132236578,0.165988004295193,-0.957449503121597,0.338340422512547,0.685158383412184
"PSMA7",1841.69684546545,-0.374666217568522,0.160450942880061,-2.33508267912511,0.0195391019839465,0.146044418041799
"PSMA8",0.185832883874768,1.11459488400279,4.0804728567969,0.27315336313197,0.784735327961881,NA
"PSMB1",2018.26630590869,-0.284766414661551,0.129985658959717,-2.19075255640163,0.0284697035737545,0.189623363066909
"PSMB10",230.168854588609,0.151026404750509,0.201378043320185,0.749964605179832,0.453276022447196,0.767744493336439
"PSMB11",0.185832883874768,1.11459488400279,4.0804728567969,0.27315336313197,0.784735327961881,NA
"PSMB2",1661.22790358119,-0.183210768617505,0.158319836830735,-1.15721928650913,0.247182779959527,0.608347253308732
"PSMB3",835.864050541928,-0.313944459926884,0.197723220513303,-1.58779762494189,0.112332108719232,0.41787139327681
"PSMB4",2585.76102823612,-0.123375661711278,0.191606664416178,-0.643900681049907,0.519639840136323,0.807282117492966
"PSMB5",2365.65381023642,-0.243304998629812,0.204146270584721,-1.19181701401124,0.233333002978633,0.59213832392403
"PSMB6",1087.70979108766,-0.283172188943685,0.212666774809618,-1.33152999191898,0.183014683177424,0.530673334617289
"PSMB7",1465.35413150169,-0.199782826058731,0.185898567137433,-1.07468728315175,0.282514759125439,0.639993441468651
"PSMB8",337.522109126353,0.035134919874043,0.184462332087413,0.190472057229512,0.848939237449887,0.951022229769085
"PSMB8-AS1",31.4922159697718,0.199879216100658,0.342927030069373,0.582862237660947,0.55998604341805,0.830557158790727
